x,y
-121.78444766409962,-32.97895044824821
-121.65898601631554,-31.986852177032556
-121.52785237236671,-30.995489789392376
-121.39240564402625,-30.00470523779345
-121.25743472909609,-29.01385575079632
-121.1230199207599,-28.02293059796285
-120.98814138872324,-27.03206852771088
-120.85137598802368,-26.04146531940954
-120.71190230471291,-25.051239981802038
-120.56952750659154,-24.06142747953809
-120.4247828587558,-23.071958646061272
-120.27849250174862,-22.082717010603577
-120.13107209477708,-21.093643157951867
-119.98252785593625,-20.104737446848173
-119.8329949009606,-19.115980743643327
-119.682565747115,-18.127359979842655
-119.53153164937923,-17.138831434076582
-119.38023616357405,-16.150342853471226
-119.22902416886427,-15.161841501386691
-119.07864410966502,-14.173213296637336
-118.92978341076177,-13.18435523028654
-118.78264002751781,-12.195240170674552
-118.63697636369481,-11.205906102278025
-118.49246595751377,-10.216402884449547
-118.34892181848497,-9.226759007270722
-118.20622420115016,-8.236992703145582
-118.06423854360786,-7.247124014773238
-117.92293141330563,-6.2571582319001315
-117.78233916214143,-5.267090677325064
-117.64238343334283,-4.276932938449828
-117.5030827266655,-3.286682830149232
-117.36435102678023,-2.296352847917057
-117.2262958570352,-1.3059283340205394
-117.08891557842554,-0.3154099810551394
-116.95223263651273,0.6752048341439623
-116.81631715781239,1.6659252374911313
-116.68110191524339,2.6567414531409623
-116.5466030312647,3.6476551757463365
-116.41267917350747,4.638646788101463
-116.27910410999036,5.629685481435875
-116.14577788766255,6.620757685162397
-116.01269009153197,7.611861934234439
-115.87984611972635,8.602998892649161
-115.7472488543269,9.594168886295982
-115.61488408028836,10.585369956529854
-115.48269854684037,11.576594947609921
-115.35066515471414,12.567840213801528
-115.21889399527132,13.559120367945464
-115.0875411977482,14.550456042016139
-114.95672832419609,15.541863110723314
-114.82644198270953,16.533339506335757
-114.69664251282364,17.52487975380964
-114.56732450286964,18.51648290637159
-114.43849592183163,19.508149766777606
-114.31019857730915,20.499885501459488
-114.18243424828495,21.491690043631444
-114.0551937060226,22.48356191509144
-113.92841552011095,23.475492990333475
-113.80200574665164,24.467471091279446
-113.67584266580347,25.459480603767854
-113.54975863870096,26.451500168852128
-113.42350264190607,27.443497853023224
-113.29680386921942,28.435439063364935
-113.16940811631626,29.427290978246425
-113.04112952053403,30.419029088433003
-112.91177192612722,31.410627027292342
-112.78142175919561,32.40209500959497
-112.64997777851538,33.393418557580915
-112.51756312643653,34.38461289282852
-112.38419747093948,35.3756797123374
-112.24990375429795,36.3666212237945
-112.11471395559686,37.3574409065618
-111.97863684538154,38.3481391141593
-111.84166687059981,39.33871427767396
-111.70384389967178,40.32917110669842
-111.56520672269372,41.31951429346924
-111.42584940210513,42.30975641517243
-111.28588503560476,43.29991293824821
-111.14536759081746,44.28999113286568
-111.00426503703093,45.27998609969853
-110.86261071364524,46.269902262242105
-110.72040388403533,47.259739203749135
-110.57767158548882,48.24950051351724
-110.43448227792246,49.23919581797024
-110.29089111913514,50.22883290760716
-110.14694189495914,51.21841797651151
-110.00265300952744,52.207953575812994
-109.85810650511466,53.197451580798045
-109.71344083537191,54.18693217363581
-109.56879291433575,55.176415361244885
-109.4242306939538,56.16591107296078
-109.27975116028243,57.1554188617241
-109.13533676826746,58.14493615965991
-108.99098218137745,59.13446218384257
-108.84668948216691,60.12399723440999
-108.7024612163447,61.1135416784803
-108.55829275189328,62.10309483700637
-108.41413408377095,63.09264942272372
-108.26986932906689,64.0821885461575
-108.12540680238239,65.0716988140746
-107.98072892220212,66.06117761827736
-107.83585199289999,67.05062729819116
-107.69079160313547,68.04005009878101
-107.54555367104066,69.02944685445175
-107.40013338213359,70.01881682383565
-107.25453688086596,71.00816087747634
-107.10875942378127,71.99747828357532
-106.96282018130496,72.9867718368963
-106.81676512647412,73.97604829979318
-106.67067586262064,74.96531971196494
-106.52465016501348,75.95460050806193
-106.37878642893371,76.94390519496365
-106.23318163526145,77.93324802360053
-106.08793310496745,78.92264321507284
-105.9431334467067,79.91210420273656
-105.79887097569286,80.90164365367575
-105.65515553379217,81.89126269414325
-105.51202271884733,82.88096617276328
-105.36936648429021,83.87073845250617
-105.2272807571185,84.86059279086432
-105.08570034208653,85.85051952617593
-104.94461855629126,86.84051745025155
-104.80401582818953,87.83058352533904
-104.66385595748606,88.82071239128663
-104.52410517608283,89.81089908521813
-104.3847488771622,90.80114137530386
-104.24578510380158,91.79143882443752
-104.1072075474647,92.78179039385438
-103.96898059521544,93.77219096466398
-103.83102537176227,94.76262942671062
-103.69325395669443,95.75309347609512
-103.55561885797714,96.74357647781235
-103.41811450052394,97.73407763837565
-103.28074950055621,98.72459813505856
-103.1435291637822,99.71513868292342
-103.00644882500636,100.7056986149059
-102.8694806764106,101.69627406642803
-102.73257097244617,102.68685759784191
-102.59566892908141,103.67744218813318
-102.45875233907189,104.66802476790367
-102.32182247176848,105.65860551242797
-102.1848857677295,106.64918531188047
-102.04794584375938,107.6397646662092
-101.91100360514653,108.6303437005539
-101.7740585091405,109.62092233987492
-101.63711007993803,110.61150051838369
-101.50015845699146,111.60207825534896
-101.36320379499074,112.59265557214722
-101.22624616518252,113.5832324786195
-101.08928573423906,114.57380899780148
-100.95232266826456,115.56438515265168
-100.81535734234706,116.55496099502597
-100.67839035861238,117.54553660817533
-100.54142205031982,118.53611203817705
-100.40445256519145,119.52668730545531
-100.26748203975774,120.51726242888722
-100.13051065836646,121.50783743396234
-99.99353871781288,122.49841236171942
-99.85656650614781,123.4889872519885
-99.71959432475107,124.4795621464429
-99.58262251523209,125.47013709231881
-99.44565144650372,126.46071214062722
-99.30868152074315,127.4512873469779
-99.1717132047597,128.441862775916
-99.03474708340853,129.4324385083063
-98.89778375843841,130.42301462734565
-98.76082399708393,131.41359123910573
-98.62386821516907,132.40416840106587
-98.48691659065607,133.3947461378128
-98.34996951884428,134.38532450397983
-98.21302694247146,135.37590349162897
-98.07608900435795,136.36648312048314
-97.93915570254309,137.35706339024924
-97.80222695388589,138.3476442894125
