x,y
-133.034058088046,-8.29368025854833
-132.943426890832,-7.66401581312001
-132.851443463905,-7.02499585652215
-132.757845794906,-6.37477406650877
-132.662416655649,-5.71184588301566
-132.564922433928,-5.03459145186691
-132.465126642334,-4.34137362981299
-132.362812142063,-3.6306922660361
-132.25777887044,-2.9011661881275
-132.149862927309,-2.15166816759348
-132.038914414943,-1.38117252937509
-131.924853076529,-0.589212296105538
-131.808495423,0.218361695431673
-131.691270549884,1.03174295054651
-131.573288242384,1.85031372472184
-131.45430595008,2.67580256071989
-131.334093289243,3.50981176130583
-131.212402847505,4.35405496158709
-131.088992948396,5.2102018293065
-130.963650614725,6.07972025374899
-130.836120974053,6.96437306395144
-130.706165459745,7.8657949791274
-130.573646277133,8.78492869809019
-130.438296933067,9.72361461662181
-130.299962855988,10.682890497836
-130.158530143571,11.6635161566811
-130.013942542066,12.6657792195596
-129.86679875807,13.6853182682052
-129.718586746184,14.711893564271
-129.569630624121,15.7434634313201
-129.419692461742,16.7817716230175
-129.268553255996,17.8283589337709
-129.115965797637,18.884938880811
-128.96168656273,19.9531894740952
-128.805486064471,21.0346860807188
-128.647135042336,22.1310006951183
-128.486409015587,23.2436696627285
-128.323089291565,24.3741853056055
-128.156972230985,25.5239299787062
-127.987868530812,26.6941812739493
-127.815605954827,27.8860865940178
-127.640062319262,29.1004110076461
-127.461438548839,30.3355316924021
-127.280856069886,31.583580152749
-127.099024232414,32.84134518006
-126.91669846997,34.1103202583086
-126.735358162197,35.3919399216916
-126.556390735749,36.6876569870286
-126.380548001685,37.9988327189192
-126.208452393965,39.322757884412
-126.041074205559,40.6495770430349
-125.878777228096,41.9736744999137
-125.721379852106,43.2956594873684
-125.568725225852,44.6160888652891
-125.420555917139,45.9349562030767
-125.276116200969,47.2521771972274
-125.134068568105,48.5676090053861
-124.993277758831,49.8811334950198
-124.853144307379,51.1926915359814
-124.713393154858,52.5022583175759
-124.573927808428,53.8098277536674
-124.43470082981,55.1153987600037
-124.295534158642,56.4189557280042
-124.15542807965,57.7203889557449
-124.012012851053,59.0194201343256
-123.862743181256,60.31572841219
-123.706800415026,61.6091981500261
-123.545672380374,62.9000099810648
-123.381611333399,64.1884433912799
-123.216112929992,65.4746912860911
-123.048651146159,66.7586833033945
-122.876644639746,68.0400446738815
-122.696951003807,69.3182790759049
-122.507763701022,70.5930637695289
-122.309396891405,71.8644059621009
-122.104303905685,73.1326766906251
-121.895538646552,74.3983632518446
-121.685321330111,75.6618329663432
-121.474732661819,76.9232710662313
-121.26417166382,78.182749127553
-121.053791323387,79.440296934386
-120.843643464754,80.6959263310792
-120.633967353046,81.9496782182081
-120.425675256777,83.2017019071112
-120.22040722725,84.4522577103459
-120.019635627958,85.7015716621559
-119.824292411392,86.948880709335
-119.635298448567,88.1899712967919
-119.453789923079,89.4175317492362
-119.280975211457,90.6208923655024
-119.116405766153,91.7957508007593
-118.957556863522,92.9486584336947
-118.801272144209,94.0922315051313
-118.645780709168,95.2335377646117
-118.490683282217,96.3731797347044
-118.335892458268,97.5111496052081
-118.181354651981,98.6474522357019
-118.027044315137,99.7821050992941
-117.872695018238,100.91508277717
-117.716956606956,102.04619832952
-117.525316709489,103.400644253204
-117.361402697661,104.526899773015
-117.195421252887,105.651191160106
-117.062216868486,106.549368036514
-116.895813372344,107.670612907906
-116.696461219845,109.013972251102
-116.530606448614,110.131662005932
-116.364957478025,111.247733967235
-116.199526001925,112.362192819648
-116.034342078936,113.475046142883
-115.869398527057,114.586292842779
-115.704689687527,115.69596616393
-115.540205317468,116.804138134255
-115.375945050058,117.910812678476
-115.211908438922,119.015992612961
-115.048095203217,120.119680097567
-114.884505007176,121.221878492145
-114.721138035638,122.322586057744
-114.557995745839,123.421795630904
-114.42764447758,124.300078311291
-114.232391076552,125.615677144106
-114.069930243099,126.710336672939
-113.907696906424,127.8034751775
-113.745690152483,128.895098691205
-113.58390920084,129.985212702027
-113.422351748379,131.07382489184
-113.261015505453,132.160958757399
-113.099892591543,133.246662070407
-112.938983090131,134.330934525114
-112.778292362439,135.413758882558
-112.617819679496,136.495126073809
-112.457567200462,137.575024999875
-112.297533039926,138.653463826217
-112.137719438644,139.730444396512
-111.978121098323,140.805962979682
-111.818730042858,141.880017211213
-111.659562620668,142.952588451425
-111.500527737098,144.023645299254
-111.341952227626,145.093202381899
-111.184626870214,146.161318087983
-111.030533782861,147.228283265133
-110.880737155584,148.29418533331
-110.735576131933,149.357541290929
-110.596236369766,150.412305707377
-110.463582923348,151.451170322267
-110.338640474335,152.467470728103
-110.221301229208,153.460166817301
-110.111767156342,154.42861468612
-110.009127833374,155.375509221389
-109.912209279157,156.301639378512
-109.818296568549,157.209807023716
-109.726155476528,158.101003498277
-109.635192126234,158.977891461927
-109.544968628754,159.841399383246
-109.452959855115,160.691599326391
-109.354180808918,161.527741252085
-109.243265385256,162.348841032625
-109.119982754654,163.154865137588
-108.98831035509,163.946229251882
-108.854823071415,164.724005840928
-108.724528747919,165.489203246463
-108.599479218294,166.242260563438
-108.481137587248,166.983228475743
-108.370338032586,167.712193844151
-108.266863630869,168.429318361686
-108.170242583005,169.134703085457
-108.080580285257,169.828106429629
-107.997840698693,170.509121379968
-107.919102803307,171.177771184463
-107.841232944465,171.833903770471
-107.763467500012,172.477645057037
-107.686171570871,173.109125592812
-107.609995872601,173.729694776338
-107.535122274189,174.340340458405
-107.461380907719,174.943097134312
-107.388260130219,175.540352406883
-107.315539948149,176.135303926787
-107.242960348388,176.729463228386
-107.170397551287,177.322958474136
-107.098196086081,177.91580312053
-107.026353979408,178.507975295454
-106.956188290123,179.099828037184
-106.889609978324,179.691506434144
-106.827613538465,180.282929857854
-106.770058525474,180.874072418977
-106.715826306797,181.464772951339
-106.664433710124,182.054943066949
-106.616121933916,182.644601378372
-106.570375399503,183.233691119889
-106.528185296105,183.822270269696
-106.489444181563,184.410312880701
-106.45375433459,184.997776468684
-106.420320674298,185.58466890823
-106.387440042035,186.170958688088
-106.353536390505,186.756520926333
-106.318484639676,187.341332365548
-106.282889880771,187.925414036956
-106.247338557821,188.508777784939
-106.204400687637,189.207892286377
-106.167599041899,189.789590974849
-106.13671972753,190.254273338265
-106.087107063702,190.950145278645
-106.043262827562,191.529067669477
-105.997051661579,192.107163717447
-105.949287973796,192.684539377385
-105.899834606751,193.261128143054
-105.84854098502,193.83690072433
-105.795254726943,194.411888327888
-105.739898185631,194.986164506705
-105.682473306113,195.559820836698
-105.623134708633,196.132906009633
-105.561782500912,196.705433934386
-105.498662572478,197.277407904922
-105.433722177234,197.848742594263
-105.366422095172,198.419540637707
-105.296696964031,198.989898119925
-105.22468824563,199.55976702855
-105.150589305427,200.129077910743
-105.074558064048,200.697781980389
-104.996166900852,201.26587615129
-104.915613822819,201.833535625106
-104.833055079356,202.400731455616
-104.748833413492,202.967481134138
-104.664027135472,203.533934010018
-104.579856952699,204.100406990139
-104.496581491258,204.666997838393
-104.413846074803,205.233553086221
-104.331110317135,205.799964507834
-104.24830007514,206.366330638789
-104.16535967251,206.932775631705
-104.082306543083,207.499399342072
-103.999217849835,208.066199616067
-103.916147844997,208.633184588825
-103.832989231936,209.200462812043
-103.749554920563,209.769245775
-103.665677619373,210.341313754455
-103.581010096266,210.918495449465
-103.495393068703,211.501931284559
-103.40887163841,212.091476042784
-103.321519686322,212.686767123846
-103.233352935124,213.287402565287
-103.144431413811,213.893042151902
-103.05515459592,214.503158473101
-102.966677515139,215.116710171199
-102.880509497665,215.732349138923
-102.797307664454,216.349093206315
-102.716722515402,216.966839191838
-102.638341237713,217.585536418365
-102.562017654467,218.20510399773
-102.487769692176,218.82550775796
-102.415650310585,219.446766046889
-102.345706638554,220.068905092164
-102.277922938353,220.691914798929
-102.212297372522,221.3157665464
-102.148840064196,221.940443950045
-102.087572800196,222.565949329189
-102.028249365069,223.192274689952
-101.969836157324,223.819319885223
-101.910995692798,224.44693694681
-101.850976440633,225.075057920536
-101.788648259617,225.703572099464
-101.721496213112,226.332168252245
-101.647558867732,226.960538847491
-101.56818242708,227.58882072364
-101.48734586383,228.217549906507
-101.407985683333,228.847110471193
-101.330322820262,229.477515069186
-101.253366817098,230.108592477413
-101.175902121429,230.740204419374
-101.095628534259,231.372086027746
-101.010271744508,232.003817393397
-100.919397222987,232.635228877178
-100.825051359273,233.266694500549
-100.729812010547,233.898745788858
-100.635481298943,234.53167964197
-100.541964273949,235.165311496514
-100.446994332778,235.79933058393
-100.347983192187,236.433514101115
-100.245314050657,237.067419755084
-100.142630397696,237.698875831677
-100.044214233555,238.322284222252
-99.9526888605258,238.93070149499
-99.8683395497065,239.519030398462
-99.7893038468533,240.083829375461
-99.7130898899298,240.624664114627
-99.6386548627835,241.143436316866
-99.5663611500267,241.642275186169
-99.4965675903215,242.123216539638
-99.42913292179,242.58860750249
-99.3634992490004,243.042125824715
-99.299141117014,243.48718879965
-99.2357632214487,243.925472108383
-99.1733259984199,244.357098906885
-99.11191116742,244.781679747175
-99.0399595062157,245.279309466164
-98.9817664290247,245.681728804439
-98.9252720891661,246.072348223007
-98.8700235849672,246.454358512303
-98.8151877657005,246.83375783305
-98.7602202004666,247.214150395333
-98.7051003298774,247.595514100548
-98.6498522014273,247.977860502611
-98.5944700776331,248.361176651439
-98.538954106847,248.745423943844
-98.4833104505372,249.130648716091
-98.4275092107646,249.516893481776
-98.3715617626906,249.904184872486
-98.3154773694372,250.292498033133
-98.2592612298044,250.681780124307
-98.2029079283357,251.07203487731
-98.1461138525145,251.46322666322
-98.0878544149495,251.85519983026
-98.0268060470609,252.24773205965
-97.9628378265821,252.640799314719
-97.8966344335373,253.034519559429
-97.8289604160404,253.429030729214
-97.7601174389626,253.824345926565
-97.6901429191516,254.217455247049
-97.6199796891494,254.596636566447
-97.5519599542079,254.945681796668
-97.4890218872472,255.253009472643
-97.433063958089,255.518163893414
-97.383183649782,255.751896992172
-97.3387822766469,255.957271796775
-97.2999861572482,256.133664246073
-97.2633462720009,256.292792082482
-97.2267857273131,256.450431943395
-97.1920739566263,256.599951482285
-97.1574424603864,256.749545562261
-97.1234261646925,256.900126736086
-97.0895369334699,257.051678553958
-97.0555215864203,257.204150805516
-97.0211173767204,257.35752818276
-96.9861997391526,257.512215196387
-96.9505567396752,257.66921963635
-96.9139276556472,257.829766302217
-96.8760683313265,257.994876997893
-96.8368267104642,258.165159774621
-96.796183477253,258.340775575187
-96.753940910998,258.52166846494
-96.7096272733427,258.707569743947
-96.6627426027331,258.897000004691
-96.6137529994704,259.087753676721
-96.5633883423081,259.278219399819
-96.5124141771535,259.467218353355
-96.4609636367392,259.655578852695
-96.4086555010463,259.844417032336
-96.3555707605935,260.0336047657
-96.3015203343826,260.223073666363
-96.2465290374762,260.412852356589
-96.1903789734541,260.602838648356
-96.132850675953,260.79291233325
-96.0734013788808,260.98296895662
-96.0117972408616,261.172967404284
-95.9482428869218,261.362794930448
-95.8832076218735,261.552438078993
-95.8169012821814,261.741890112214
-95.7493445287597,261.931230461314
-95.680574906294,262.12050898984
-95.6104635550783,262.309566100254
-95.5390246019184,262.498358752174
-95.4660856009117,262.686867348162
-95.3909416038747,262.874768249111
-95.3131900842199,263.061647039372
-95.2322240489046,263.247189822722
-95.1482194368322,263.43145157609
-95.0607314119741,263.614012763268
-94.9690293204761,263.794338651471
-94.8731224891677,263.972325847758
-94.7738329809483,264.148305180716
-94.6712608884337,264.322172235486
-94.5656250453698,264.493941693419
-94.4569380182843,264.663551295093
-94.3453377896465,264.831031587636
-94.2305228956038,264.996086491363
-94.1119802093327,265.158052806498
-93.9890078191342,265.316125404556
-93.8620606663293,265.470497350506
-93.7321086587828,265.621920190553
-93.5993418476961,265.770499494855
-93.4647819004422,265.917100581912
-93.3286877794639,266.061865318761
-93.1911538051725,266.204789933686
-93.0518297561392,266.345403908781
-92.9105127605858,266.483398560655
-92.767313499715,266.618786683116
-92.6224759956503,266.751788967435
-92.4765714641196,266.883015238092
-92.3297231324152,267.012522567561
-92.1818046474809,267.140079616495
-92.0326592016317,267.265400226641
-91.8824902552931,267.3886959641
